text|labels
"Odwołanie nie wchodzi w rachubę. Komisja działa dobrze, Palikot ma w niej zasługi.
"|0
"Premier ma do mnie pełne zaufanie i jesteśmy w dobrym kontakcie.
"|0
"Prezydent nie ma w Polsce wielu uprawnień, ale praktyka Lecha Kaczyńskiego pokazuje, że nawet przy tych przepisach można paraliżować prace rządu.
"|0
"Rząd wyciągnął rękę do Anny Fotygi, lecz ta ręka została odcięta.
"|0
"Wszystko, co robił Tomasz Misiak, było zgodne z prawem, choć z pewnością nigdy nie powinno się zdarzyć. Zwłaszcza w partii, w której obowiązują bardzo wysokie standardy moralne.
"|0
"W Polsce mamy tradycję mówienia tylko dobrze o zmarłych.
"|0
"(...) aktorstwo to jest cudowna, piękna rzecz, ale do 55 lat. A później? Nie ma co grać. Niech pan popatrzy na moich wybitnych kolegów – nawet Boguś Linda nie istnieje!
"|0
"Ból człowieka, który uważa, że jest świetnym aktorem, ale pozostaje niedoceniany, jest straszny.
"|0
"Jak ktoś się zajmuje Szekspirem, to wie więcej o polityce niż niejeden politolog.
"|0
"(...) kto pamięta, że zagrałem 40 ról w przedstawieniach, które przeszły do historii? A efekty pracy z młodymi zostaną na zawsze.
"|0
"Politycy są głęboko samotnymi ludźmi. I im większa odpowiedzialność, tym większa samotność.
"|0
"(...) rozmowa z nim bywa trudna i przykra, nie tylko dlatego, że jest tak wysoki. Kiedyś rozmawialiśmy, a ja stanąłem wyżej na schodach. Wtedy lepiej się czułem. Giertych chyba też.
"|0
"Do parlamentu nie wrócę. Nawet za 10 lat. (…) Czas na emeryturę. Jestem stary. Coś znajdę.
"|0
"Donald Tusk zna stan moich finansów od 16 lat, więc nie stanowi on dla niego tajemnicy. Złośliwie nawet mógłbym dodać, że odkąd poznałem Donalda Tuska, Grzegorza Schetynę i innych kolegów z Platformy Obywatelskiej, to doprowadzili oni do takiej sytuacji, że moje finanse znacznie zmalały.
"|0
"Jestem dowodem na to, że Polska nadal jest dzikim krajem. Zabito mi matkę. Taka jest prawda.
"|0
"Jestem od 20 lat w parlamencie i nigdy nie myślałem, że polityka jest takim okrutnym zwierzakiem, który potrafi zjadać ludzi. Gardzę polityką, nie chcę być jej zakładnikiem. Nikt nie ma prawa deptać mojego honoru, moich marzeń, bo ja jestem Mirek Drzewiecki i będę robił, co będę chciał.
"|0
"Kiedyś byłem bardzo wysoko notowany w rankingach najmajętniejszych osób, a teraz spadłem na bardzo odległe miejsce. Kiedyś zarabiałem pieniądze, bardzo dobrze mi szło. Polityka doprowadziła do zdecydowanego pogorszenia mojej kondycji finansowej, a nie do jej polepszenia.
"|0
"Nie kojarzyłem, że chodzi o amerykański incydent. Wyparłem (tę sprawę).
"|0
"Nikt nie będzie mnie przepytywał na różne okoliczności. Z kim się przyjaźnię, z kim się kumpluję, to moja sprawa. I wara mi od tego.
"|0
"Prezes Lato myślał, że w PZPN wszystko jest łatwiejsze. Myślę, że dzisiaj Grzegorz Lato wie, że łatwiej było robić dobry wynik i rządzić na boisku, kiedy miało się dobrą formę i było się wybitnym piłkarzem.
"|0
"Jestem szczęśliwa, że żyjemy w kraju demokratycznym, bo w innych okolicznościach stłukliby mnie kijami lub spalili na stosie.
"|0
"Jestem zdumiona, że takie świstki były w stanie doprowadzić do zamachu stanu!
"|0
"Nic nie wiem o tym, aby świnia jako ssak była dwa dni w ciąży.
"|0
"Nie rozumiem idei kultu jakiejś osoby. Był kult Stalina i Kim Ir Sena w Korei Północnej. Na pewno jest kult Fidela Castro. Co ja mam z tym wspólnego? Nic.
"|0
"Pan premier Kołodko niestety nie przedstawił projektów ustaw, tylko wygłosił homilię. Natomiast mam wątpliwości, w jakim obrządku ta homilia. Pan premier Kołodko odpowiedział, że on wygłosi jeszcze niejedną homilię i żebym się przyzwyczaiła, ale o obrządku mowy nie było. Innymi słowy, obawiam się, że to jest Kościół jednoosobowy, a ja jestem członkiem Kościoła powszechnego i mnie tego rodzaju homilie nie interesują.
"|0
"To uwłacza ludzkiej inteligencji!
"|0
"Trzy lata temu ostrzegałam, że „rząd, jak Czerwony Kapturek, beztrosko bieży przez ciemny las”. Może rządzący nie mieli świadomości, jakie wyzwania przed nimi stoją. Najpierw byli beztroscy, potem chaotyczni, następnie rozrzutni. Na końcu sięgnęli do pieniędzy na emerytury oraz podnieśli podatki. Wbrew temu, co sami twierdzą, nie działali ani roztropnie, ani konsekwentnie. Liczyli, że przeczekają trudne czasy.
"|0
"Urszulo, czy ty Boga w sercu nie masz? Przecież to twój mąż esbek mnie wrobił.
"|0
"Uważamy [Platforma Obywatelska], że Polska jest państwem biednym na dorobku i może pomagać tylko tym, którzy naprawdę nie są w stanie pomóc sobie sami.
"|0
"Wychodzę z pracy chyłkiem, bo się boję, że mnie ktoś dopadnie i zacznie molestować o pieniądze.
"|0
"Zgadzam się całkowicie z tymi, którzy mówią, że mamy w Polsce miękki totalitaryzm. Tak. Tak właśnie należy nazwać system, który zbudowała PO w ostatnich latach. Ze wszystkimi konsekwencjami. Także z faktem że Prezydent RP był zarejestrowany w bazie ABW o nazwie „Jądro”, zdaje się, że jako potencjalny terrorysta. To przecież zgroza.
"|0
"Związki zawodowe bronią w istocie głównie swoich członków, a więc w istocie osób, które już mają pracę.
"|0
"Afryka nie potrzebuje pomocy, Afryka potrzebuje partnerstwa.
"|0
"Chodzi o świadomość. Powinniśmy ją podnosić. Moi sąsiedzi mówią o mnie śmieciarz, bo kiedy na osiedlu leży reklamówka, to ją zbieram i wyrzucam. Musimy brać odpowiedzialność za sprawę czystości. Musimy zrobić wszystko, żeby tereny zielone były zadbane. Od tego zależy nasze dobre samopoczucie. Ludzie są bardziej życzliwi, kiedy mają gdzie usiąść i porozmawiać. Ale to jest sprawa zmian mentalnych.
"|0
"Jestem ewangelicznym wierzącym zielonoświątkowcem charyzmatycznym. My uważamy, że każdy wierzący człowiek jest święty. Ja jestem święty John Godson. Zgodnie z tym, co pisał Paweł w Liście do Koryntian. Nie wierzę w kult świętych, w osoby ogłaszane jako święte przez Watykan. Każdy wierzący prawdziwy uczeń Jezusa Chrystusa jest święty. To po pierwsze. Po drugie, uważam, że jedyna droga do Boga to Jezus Chrystus, tak, jak jest napisane w Piśmie Świętym.
"|0
"Mam cztery wspaniałych dzieci. Jeżeli możesz mieć jeden dziecko, możesz mieć dwójka; a jeżeli możesz mieć dwójka, też możesz mieć trójka. Ja zrobiłem swoje.
"|0
"Jasne. Pastor to nie ksiądz, ma więcej czasu.
"|0
"Po pierwsze w Łodzi potrzebna jest zmiana gospodarcza. Po drugie urzędnicy i władze powinni dawać przykład. Jeżeli idzie się do urzędu miasta, a urzędnik patrzy na mieszkańca jak na zło konieczne, to jak ten człowiek może się czuć? Ale gdy idzie do urzędnika, który ma świadomość, że mieszkaniec to jego pracodawca, bo z jego podatków jest utrzymywany, to chce wszystko dla niego zrobić z uśmiechem. Z takiego urzędu wychodzę z poczuciem, że jestem ważny.
"|0
"Uważam, że Łódź to diament, który jest nieoszlifowany, leży w błocie, ale trzeba dostrzec ten diament. Pesymizm, krytykowanie wszystkiego, do niczego nie doprowadzi. Prowadzi tylko do rezygnacji, marazmu i braku rozwoju. Tak zostałem wychowany i takie też było moje doświadczenie z ludźmi. Łódź jest miejscem, którego potencjał jest kompletnie niewykorzystany, ale może to i dobrze, bo jak dojdzie do zmiany, to będzie ona spektakularna.
"|0
"Wielkość demokracji jest mierzona tym, jak chronimy najsłabszych. Dzieci upośledzone i nieuleczalnie chore potrzebują ochrony, a nie eliminacji. Przypomnę, że mówimy o żyjących istotach ludzkich. Czy pozwolilibyśmy na zabicie naszego kilkuletniego dziecka, tylko dlatego, że jest nieuleczalnie chore? Jeśli nie, to dlaczego pozwalamy na zabicie nienarodzonych żyjących istot ludzkich? Dlaczego okazujemy więcej współczucia wobec zwierząt niż wobec istot ludzkich?
"|0
"Choroba Antoniego Macierewicza pogłębia się.
"|0
"Podejmowane teraz decyzje sprawią, że w okresie wielkanocnym Polacy będą podróżować koleją w zupełnie innych warunkach niż dzisiaj.
"|0
"Przepraszam studentów, uczniów, premiera Pawlaka.
"|0
"Cała ta ideologia – skrajny nacjonalizm, której wyznawcą jest pan Andruszkiewicz – to jest ideologia, która już raz zaprowadziła PiS do zwarcia na arenie międzynarodowej przy ustawie o IPN.
"|0
"Co na to mieszkańcy 55-tysięcznego Legionowa? Czujecie się SB-kami?
"|0
"Ci wszyscy, którzy modlą się codziennie, żeby ta koalicja zakończyła swoje istnienie, mogą naprawdę czuć się zawiedzeni.
"|0
"Janusz od dawna jest znany ze swojej oryginalności i odosobnionych wypowiedzi. Farfał nie jest dla nas użyteczny, my chcemy użytecznej telewizji, ale widać ciągle nie znajdujemy partnerów do jej odpolitycznienia.
"|0
"Jedną rzeczą jest przypomnienie, a drugą domniemanie, że Płażyński w niebie trzyma kciuki za PO.
"|0
"Mam w ogóle wrażenie, że jest polityczne zamówienie na atakowanie minister sportu. Kilkadziesiąt ośrodków ją atakuje.
"|0
"Nie ma znaczenia, czy w kokpicie tupolewa był generał Błasik, czy nie. To już nie przywróci życia tym, którzy w tej katastrofie zginęli.
"|0
"Obserwowanie, komu wczoraj i dzisiaj puściły nerwy – bezcenne. Spokojnej nocy Warszawo.
"|0
"To jest absolutny i totalny skandal, to jest po prostu skandal ocierający się o zdradę. Bo gdyby w każdych innych warunkach doszło do sytuacji, że mamy legalne państwo, legalny rząd, legalne władze, legalne instytucje i ktoś zwraca się do obcego mocarstwa mówiąc, że te instytucje są niewiarygodne, że to państwo jest nieważne, że to czym to państwo się zajmuje budzi wątpliwości i zwraca się po pomoc do obcego mocarstwa, to jest po prostu sytuacja absolutnie skandaliczna i niedopuszczalna. Władze zgłaszały się w prośbą o pomoc do NATO i USA, ale wtedy, kiedy ta pomoc była rzeczywiście potrzebna. Natomiast kwestionowanie fundamentów polskiej państwowości i zwracanie się do obcego mocarstwa przeciwko legalnie działającej władzy?
"|0
"Te słowa są krzywdzące, niesprawiedliwe i niedobre, i niepotrzebne. Wypływają raczej z małostkowości i są bardzo odosobnioną opinią.
"|0
"Trudno mówić o ataku hakerów. Żadne z zablokowanych stron nie zostały naruszone. Nie było próby włamania się na serwery, zmiany treści stron. To zjawisko wynika z ogromnego zainteresowania stronami. Mieliśmy kilka milionów wejść
"|0
"Widok Jarosława Kaczyńskiego w kąpielówkach uwłaczałby godności i powadze PiS.
"|0
"W każdej armii są ci, którzy są na pierwszej linii frontu i ciury obozowe, które najlepiej czują się przy taborach
"|0
"Donald z nim [Davidem Cameronem] rozmawiał przez telefon, więc go opierdalał tak, kurwa, że szkoda, że tej rozmowy nie nagraliśmy, kurwa, tak go zjebał…
"|0
"Patrzyłem wtedy na poznańskich kibiców i zastanawiałem się, jak długo wytrzymają w sektorach. Co za idiota w ogóle nie reaguje na zachowanie kibiców Legii?! Przecież to zaraz doprowadzi do tego, że nasi kibice wyjdą ze swojej trybuny. Bo na pewno nie będą biernie czekać. Skoro tamtym wolno biegać, to dlaczego nie nam?
"|0
"Poznań lubi spokój. Ja niekoniecznie. Poznań jest miastem, któremu – często niesprawiedliwie – przypina się tę łatkę. Ja jestem za tym, żeby tu się działo dużo ciekawych rzeczy…
"|0
"Aborcja na życzenie jest złym pomysłem. W dobie edukacji seksualnej, środków zabezpieczających, w dobie rozwoju medycyny ratującej i utrzymującej w dobrym, pełnowartościowym życiu coraz trudniejsze przypadki tak dramatyczny akt nie powinien być wykonywany na życzenie.
"|0
"Jedynym sposobem na harmonijny rozwój Polski jest przyjęcie założenia, że wszyscy Polacy są równi, niezależnie od ich charakteru, przekonań czy rasy. Wszyscy mają równe prawa, ale i obowiązki wobec Ojczyzny. Nikomu nie wolno dzielić ludzi na lepszych czy gorszych, gdyż przeczy to szacunkowi dla przyrodzonej godności człowieka. Tylko wtedy, gdy spowodujemy, że wszyscy będziemy czuli się w naszym pięknym kraju szczęśliwi i spokojni o swój los, będziemy mogli uwolnić ogromną energię, która drzemie w naszym narodzie i która może przekształcić się w niezwykłe osiągnięcia i dokonania. Tylko wtedy będziemy mogli zapewnić naszym dzieciom, wnukom, i nam samym bezpieczeństwo i dobrobyt.
"|0
"Mam wrażenie, że pan marszałek Karczewski formalnie się pogodził, natomiast mentalnie nie bardzo może się pogodzić z tym, że nie jest marszałkiem, bo apelował na przykład na konwencie seniorów, abyśmy sprawy, które tam poruszamy, trzymali w dyskrecji, a pięć minut później cytuje moje zdanie, które padło tylko na konwencie. Nie wiem, czy je nagrał, czy zapamiętał, no ale przeczy jakby sam sobie.
"|0
"Nie mam cienia wątpliwości, że odpowiednio uregulowana prawnie i kontrolowana przez fachowców, prowadzona rzetelnie procedura in vitro powinna być dostępna.
"|0
"Siłą naszego społeczeństwa jest różnorodność, za którą idzie kreatywność i energia Polek i Polaków, których nigdy nie da się stłumić próbami wtłoczenia nas wszystkich w ramy jednej, sztywnej, czasem dziwacznej ideologii. Przekonali się o tym komuniści i przekonają wszyscy, którzy podejmują takie próby, skazane na niepowodzenie w krótszym lub dłuższym czasie.
"|0
"W trakcie studiów na Pomorskiej Akademii Medycznej w 1981 roku byłem jednym z przywódców strajków studenckich. Pomimo uzyskania dyplomu z wyróżnieniem, ze względu na działalność antykomunistyczną miałem problemy ze znalezieniem pracy. Wierność ideałom wtedy sporo kosztowała, ale po pokonaniu wielu trudności udało mi się osiągnąć pozycję, z której jako rodowity szczecinianin mogę być dumny.
"|0
: A dlaczego nie ma szefa ZTM?|0
": Dlatego, że poszukujemy osoby, które zgodziłyby się tutaj przyjść i potem ogłosimy konkurs, poszukujemy osoby, czy są na rynku osoby, które mogłyby stanąć do konkursu, ponieważ wiele razy żeśmy ogłaszali konkursy, do których nikt się nie zgłaszał, albo osoby, które nie spełniały wymagań.
"|0
"Bywałam uwodzona na uniwersytecie, gdy studenci próbowali ode mnie wycisnąć tym sposobem zaliczenie. W życiu politycznym próbuję się na to uodpornić, ale cóż, człowiek jest próżny. Mobilizuję się jednak i gaszę takie zapędy, bo w atmosferze erotyzmu trudno się pracuje. Obserwuję w świecie, że kobiety, robiąc karierę polityczną, maskują swoją płeć: nie malują się, nie farbują włosów. Ja uważam, że kobita jest kobita. Codziennie walczę ze sobą przed lustrem, by zachować w wyglądzie coś z kobiecości, a jednocześnie wyglądać nobliwie. W korespondencji bankowej zdarzają się miłosne listy do prezesa. Ale pojedyncze. Osoba publiczna, która ma rodzinę, nie powinna pozwalać sobie na romanse. Choć pewnie ludzie by coś takiego politykowi wybaczyli w myśl zasady: swój chłop, i wypije trochę, i skoczy w bok, to ludzka rzecz. Największą umiejętnością jest prowadzić grę z wyczuciem granic. Mistrzem czarującej rozmowy jest premier Buzek. Widziałam, że świetnie tańczy, choć mnie nigdy nie poprosił. Gdy pierwszy raz powiedział: „Jest pani genialna”, zrobił na mnie wrażenie. Dopiero kiedy usłyszałam, że mówi to także innej, zwątpiłam.
"|0
